id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
899,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,10,UNIT,2021
900,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,0,UNIT,2021
901,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,0,UNIT,2021
902,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,0,UNIT,2021
903,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,0,UNIT,2021
904,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,0,UNIT,2021
905,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,9,UNIT,2021
906,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DEKORASI,0,UNIT,2021
907,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MEBEL,0,UNIT,2021
908,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,6,UNIT,2021
909,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,0,UNIT,2021
910,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,1,UNIT,2021
911,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,0,UNIT,2021
912,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,1,UNIT,2021
913,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,123,UNIT,2021
914,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,4,UNIT,2021
915,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,0,UNIT,2021
916,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,1,UNIT,2021
917,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,0,UNIT,2021
918,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,0,UNIT,2021
919,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,0,UNIT,2021
920,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,4,UNIT,2021
921,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DEKORASI,0,UNIT,2021
922,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MEBEL,0,UNIT,2021
923,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,3,UNIT,2021
924,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,0,UNIT,2021
925,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,0,UNIT,2021
926,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,0,UNIT,2021
927,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,36,UNIT,2021
928,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,89,UNIT,2021
929,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,10,UNIT,2021
930,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,0,UNIT,2021
931,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,2,UNIT,2021
932,32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,3,UNIT,2021
933,32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,1,UNIT,2021
934,32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,0,UNIT,2021
935,32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,7,UNIT,2021
936,32,JAWA BARAT,3209,KABUPATEN CIREBON,DEKORASI,0,UNIT,2021
937,32,JAWA BARAT,3209,KABUPATEN CIREBON,MEBEL,1,UNIT,2021
938,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,13,UNIT,2021
939,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,5,UNIT,2021
940,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,0,UNIT,2021
941,32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,0,UNIT,2021
942,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,30,UNIT,2021
943,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,72,UNIT,2021
944,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,9,UNIT,2021
945,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,0,UNIT,2021
946,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AGRIBISNIS,1,UNIT,2021
947,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,0,UNIT,2021
948,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,2,UNIT,2021
949,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,0,UNIT,2021
950,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,19,UNIT,2021
951,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DEKORASI,0,UNIT,2021
952,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MEBEL,0,UNIT,2021
953,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,9,UNIT,2021
954,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,0,UNIT,2021
955,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,1,UNIT,2021
956,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,0,UNIT,2021
957,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,4,UNIT,2021
958,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,94,UNIT,2021
959,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,13,UNIT,2021
960,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,0,UNIT,2021
961,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,2,UNIT,2021
962,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,0,UNIT,2021
963,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,1,UNIT,2021
964,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,0,UNIT,2021
965,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,16,UNIT,2021
966,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DEKORASI,0,UNIT,2021
967,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MEBEL,1,UNIT,2021
968,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,14,UNIT,2021
969,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,INDUSTRI,0,UNIT,2021
970,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,0,UNIT,2021
971,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,0,UNIT,2021
972,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,1,UNIT,2021
973,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,106,UNIT,2021
974,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,3,UNIT,2021
975,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,0,UNIT,2021
976,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AGRIBISNIS,3,UNIT,2021
977,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,0,UNIT,2021
978,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,0,UNIT,2021
979,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,0,UNIT,2021
980,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,16,UNIT,2021
981,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DEKORASI,0,UNIT,2021
982,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MEBEL,0,UNIT,2021
983,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,6,UNIT,2021
984,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,2,UNIT,2021
985,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,7,UNIT,2021
986,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,0,UNIT,2021
987,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,13,UNIT,2021
988,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,62,UNIT,2021
989,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,11,UNIT,2021
990,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,0,UNIT,2021
991,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,8,UNIT,2021
992,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,0,UNIT,2021
993,32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,0,UNIT,2021
994,32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,0,UNIT,2021
995,32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,14,UNIT,2021
996,32,JAWA BARAT,3213,KABUPATEN SUBANG,DEKORASI,0,UNIT,2021
997,32,JAWA BARAT,3213,KABUPATEN SUBANG,MEBEL,0,UNIT,2021
998,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,12,UNIT,2021
999,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,22,UNIT,2021
1000,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,4,UNIT,2021
1001,32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,0,UNIT,2021
1002,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,47,UNIT,2021
1003,32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,31,UNIT,2021
1004,32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,6,UNIT,2021
1005,32,JAWA BARAT,3213,KABUPATEN SUBANG,OBAT-OBATAN,0,UNIT,2021
1006,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,8,UNIT,2021
1007,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,0,UNIT,2021
1008,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,2,UNIT,2021
1009,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,0,UNIT,2021
1010,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,11,UNIT,2021
1011,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DEKORASI,0,UNIT,2021
1012,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MEBEL,0,UNIT,2021
1013,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,5,UNIT,2021
1014,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,7,UNIT,2021
1015,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,10,UNIT,2021
1016,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,0,UNIT,2021
1017,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,14,UNIT,2021
1018,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,56,UNIT,2021
1019,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,7,UNIT,2021
1020,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,7,UNIT,2021
1021,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AGRIBISNIS,0,UNIT,2021
1022,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,0,UNIT,2021
1023,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,0,UNIT,2021
1024,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,0,UNIT,2021
1025,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,11,UNIT,2021
1026,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DEKORASI,0,UNIT,2021
1027,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MEBEL,1,UNIT,2021
1028,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,7,UNIT,2021
1029,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,0,UNIT,2021
1030,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA,6,UNIT,2021
1031,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,0,UNIT,2021
1032,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,3,UNIT,2021
1033,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,106,UNIT,2021
1034,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,12,UNIT,2021
1035,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,0,UNIT,2021
1036,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,2,UNIT,2021
1037,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,1,UNIT,2021
1038,32,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,3,UNIT,2021
1039,32,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,0,UNIT,2021
1040,32,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,11,UNIT,2021
1041,32,JAWA BARAT,3216,KABUPATEN BEKASI,DEKORASI,0,UNIT,2021
1042,32,JAWA BARAT,3216,KABUPATEN BEKASI,MEBEL,0,UNIT,2021
1043,32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,7,UNIT,2021
1044,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,0,UNIT,2021
1045,32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA,0,UNIT,2021
1046,32,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,0,UNIT,2021
1047,32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,22,UNIT,2021
1048,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,91,UNIT,2021
1049,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,7,UNIT,2021
1050,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,0,UNIT,2021
1051,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,4,UNIT,2021
1052,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,0,UNIT,2021
1053,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,0,UNIT,2021
1054,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,0,UNIT,2021
1055,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,16,UNIT,2021
1056,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DEKORASI,0,UNIT,2021
1057,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MEBEL,0,UNIT,2021
1058,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,27,UNIT,2021
1059,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,INDUSTRI,1,UNIT,2021
1060,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA,10,UNIT,2021
1061,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,0,UNIT,2021
1062,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,22,UNIT,2021
1063,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,53,UNIT,2021
1064,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,11,UNIT,2021
1065,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,0,UNIT,2021
1066,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AGRIBISNIS,0,UNIT,2021
1067,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,0,UNIT,2021
1068,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,6,UNIT,2021
1069,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,0,UNIT,2021
1070,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,10,UNIT,2021
1071,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DEKORASI,0,UNIT,2021
1072,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MEBEL,0,UNIT,2021
1073,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,12,UNIT,2021
1074,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,0,UNIT,2021
1075,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,1,UNIT,2021
1076,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,0,UNIT,2021
1077,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,19,UNIT,2021
1078,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,50,UNIT,2021
1079,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,22,UNIT,2021
1080,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,OBAT-OBATAN,0,UNIT,2021
1081,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,1,UNIT,2021
1082,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,0,UNIT,2021
1083,32,JAWA BARAT,3271,KOTA BOGOR,BATIK,0,UNIT,2021
1084,32,JAWA BARAT,3271,KOTA BOGOR,BORDIR,0,UNIT,2021
1085,32,JAWA BARAT,3271,KOTA BOGOR,CRAFT,5,UNIT,2021
1086,32,JAWA BARAT,3271,KOTA BOGOR,DEKORASI,0,UNIT,2021
1087,32,JAWA BARAT,3271,KOTA BOGOR,MEBEL,0,UNIT,2021
1088,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,7,UNIT,2021
1089,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,2,UNIT,2021
1090,32,JAWA BARAT,3271,KOTA BOGOR,JASA,3,UNIT,2021
1091,32,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,0,UNIT,2021
1092,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,50,UNIT,2021
1093,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,50,UNIT,2021
1094,32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,2,UNIT,2021
1095,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,0,UNIT,2021
1096,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,2,UNIT,2021
1097,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,0,UNIT,2021
1098,32,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,0,UNIT,2021
1099,32,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,0,UNIT,2021
1100,32,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,13,UNIT,2021
1101,32,JAWA BARAT,3272,KOTA SUKABUMI,DEKORASI,0,UNIT,2021
1102,32,JAWA BARAT,3272,KOTA SUKABUMI,MEBEL,0,UNIT,2021
1103,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,6,UNIT,2021
1104,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,2,UNIT,2021
1105,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,1,UNIT,2021
1106,32,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,0,UNIT,2021
1107,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,43,UNIT,2021
1108,32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,50,UNIT,2021
1109,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,3,UNIT,2021
1110,32,JAWA BARAT,3272,KOTA SUKABUMI,OBAT-OBATAN,0,UNIT,2021
1111,32,JAWA BARAT,3273,KOTA BANDUNG,AGRIBISNIS,0,UNIT,2021
1112,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,1,UNIT,2021
1113,32,JAWA BARAT,3273,KOTA BANDUNG,BATIK,2,UNIT,2021
1114,32,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,0,UNIT,2021
1115,32,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,15,UNIT,2021
1116,32,JAWA BARAT,3273,KOTA BANDUNG,DEKORASI,0,UNIT,2021
1117,32,JAWA BARAT,3273,KOTA BANDUNG,MEBEL,0,UNIT,2021
1118,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,40,UNIT,2021
1119,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,2,UNIT,2021
1120,32,JAWA BARAT,3273,KOTA BANDUNG,JASA,8,UNIT,2021
1121,32,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,0,UNIT,2021
1122,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,56,UNIT,2021
1123,32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,17,UNIT,2021
1124,32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,4,UNIT,2021
1125,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,0,UNIT,2021
1126,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,1,UNIT,2021
1127,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,1,UNIT,2021
1128,32,JAWA BARAT,3274,KOTA CIREBON,BATIK,5,UNIT,2021
1129,32,JAWA BARAT,3274,KOTA CIREBON,BORDIR,0,UNIT,2021
1130,32,JAWA BARAT,3274,KOTA CIREBON,CRAFT,14,UNIT,2021
1131,32,JAWA BARAT,3274,KOTA CIREBON,DEKORASI,0,UNIT,2021
1132,32,JAWA BARAT,3274,KOTA CIREBON,MEBEL,0,UNIT,2021
1133,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,8,UNIT,2021
1134,32,JAWA BARAT,3274,KOTA CIREBON,INDUSTRI,1,UNIT,2021
1135,32,JAWA BARAT,3274,KOTA CIREBON,JASA,1,UNIT,2021
1136,32,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,0,UNIT,2021
1137,32,JAWA BARAT,3274,KOTA CIREBON,KULINER,0,UNIT,2021
1138,32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,77,UNIT,2021
1139,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,12,UNIT,2021
1140,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,0,UNIT,2021
1141,32,JAWA BARAT,3275,KOTA BEKASI,AGRIBISNIS,2,UNIT,2021
1142,32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,1,UNIT,2021
1143,32,JAWA BARAT,3275,KOTA BEKASI,BATIK,3,UNIT,2021
1144,32,JAWA BARAT,3275,KOTA BEKASI,BORDIR,0,UNIT,2021
1145,32,JAWA BARAT,3275,KOTA BEKASI,CRAFT,13,UNIT,2021
1146,32,JAWA BARAT,3275,KOTA BEKASI,DEKORASI,0,UNIT,2021
1147,32,JAWA BARAT,3275,KOTA BEKASI,MEBEL,0,UNIT,2021
1148,32,JAWA BARAT,3275,KOTA BEKASI,FASHION,16,UNIT,2021
1149,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,2,UNIT,2021
1150,32,JAWA BARAT,3275,KOTA BEKASI,JASA,6,UNIT,2021
1151,32,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,0,UNIT,2021
1152,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,8,UNIT,2021
1153,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,56,UNIT,2021
1154,32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,13,UNIT,2021
1155,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,0,UNIT,2021
1156,32,JAWA BARAT,3276,KOTA DEPOK,AGRIBISNIS,0,UNIT,2021
1157,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,0,UNIT,2021
1158,32,JAWA BARAT,3276,KOTA DEPOK,BATIK,0,UNIT,2021
1159,32,JAWA BARAT,3276,KOTA DEPOK,BORDIR,0,UNIT,2021
1160,32,JAWA BARAT,3276,KOTA DEPOK,CRAFT,4,UNIT,2021
1161,32,JAWA BARAT,3276,KOTA DEPOK,DEKORASI,0,UNIT,2021
1162,32,JAWA BARAT,3276,KOTA DEPOK,MEBEL,0,UNIT,2021
1163,32,JAWA BARAT,3276,KOTA DEPOK,FASHION,4,UNIT,2021
1164,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,1,UNIT,2021
1165,32,JAWA BARAT,3276,KOTA DEPOK,JASA,0,UNIT,2021
1166,32,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,0,UNIT,2021
1167,32,JAWA BARAT,3276,KOTA DEPOK,KULINER,24,UNIT,2021
1168,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,76,UNIT,2021
1169,32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,11,UNIT,2021
1170,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,0,UNIT,2021
1171,32,JAWA BARAT,3277,KOTA CIMAHI,AGRIBISNIS,0,UNIT,2021
1172,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,0,UNIT,2021
1173,32,JAWA BARAT,3277,KOTA CIMAHI,BATIK,0,UNIT,2021
1174,32,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,0,UNIT,2021
1175,32,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,10,UNIT,2021
1176,32,JAWA BARAT,3277,KOTA CIMAHI,DEKORASI,0,UNIT,2021
1177,32,JAWA BARAT,3277,KOTA CIMAHI,MEBEL,0,UNIT,2021
1178,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,20,UNIT,2021
1179,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,9,UNIT,2021
1180,32,JAWA BARAT,3277,KOTA CIMAHI,JASA,4,UNIT,2021
1181,32,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,0,UNIT,2021
1182,32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,41,UNIT,2021
1183,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,34,UNIT,2021
1184,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,2,UNIT,2021
1185,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,0,UNIT,2021
1186,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,2,UNIT,2021
1187,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,0,UNIT,2021
1188,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,3,UNIT,2021
1189,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,0,UNIT,2021
1190,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,15,UNIT,2021
1191,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DEKORASI,0,UNIT,2021
1192,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MEBEL,0,UNIT,2021
1193,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,34,UNIT,2021
1194,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,1,UNIT,2021
1195,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,1,UNIT,2021
